,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
4255,0,0,0,1.0,16,37.75239,-122.41323,1,1,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4256,1,0,1,2.0,22,37.7762,-122.49565,15,1,2,1.0,1.0,1.0,4,2.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0
4257,1,1,1,1.0,7,37.72863,-122.4246,11,0,4,1.0,2.0,2.0,4,2.0,36.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,150.0
4258,0,0,0,11.0,14,37.73203,-122.49797,15,1,2,1.0,1.0,1.0,4,1.0,47.0,90.0,9.0,9.0,10.0,9.0,9.0,9.0,70.0
4259,1,1,1,1.0,23,37.76376,-122.48751,1,0,3,1.0,1.0,2.0,4,2.0,92.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0
4260,1,3,1,2.0,26,37.75943,-122.39267,15,1,4,1.0,2.0,2.0,4,2.0,113.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,154.0
4261,1,1,0,2.0,35,37.77287,-122.43666,1,1,2,2.0,1.0,1.0,4,30.0,32.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4262,1,1,0,1.0,7,37.71889,-122.43467,15,1,2,1.0,1.0,1.0,4,1.0,30.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0
4264,0,3,1,3.0,14,37.73178,-122.47455,15,2,1,4.0,1.0,1.0,4,31.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0
4265,0,3,1,3.0,14,37.73124,-122.47586,15,2,5,4.0,1.0,1.0,4,31.0,10.0,88.0,9.0,8.0,10.0,10.0,10.0,10.0,45.0
4266,0,3,0,8.0,15,37.80158,-122.43626,1,0,10,2.0,3.0,5.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
4267,0,0,0,1.0,1,37.73826,-122.41693,15,0,4,1.0,2.0,2.0,4,4.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,220.0
4268,1,1,0,1.0,16,37.7503,-122.41055,1,0,4,1.0,1.0,3.0,4,2.0,21.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,210.0
4269,1,1,0,1.0,2,37.76147,-122.43372,11,0,2,1.0,1.0,1.0,4,3.0,34.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0
4270,0,3,0,1.0,11,37.77571,-122.4452,8,0,4,1.0,1.0,2.0,4,30.0,2.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,150.0
4271,0,3,0,101.0,19,37.79971,-122.40349,8,0,2,1.0,1.0,1.0,4,30.0,2.0,100.0,8.0,10.0,10.0,9.0,10.0,8.0,232.0
4272,1,3,0,1.0,35,37.77981,-122.44076,1,1,2,1.0,1.0,1.0,4,1.0,13.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0
4273,1,1,0,13.0,13,37.75369,-122.47419,15,1,3,1.0,1.0,2.0,4,1.0,37.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4274,0,0,0,44.0,11,37.76394,-122.45115,1,0,2,2.0,2.0,2.0,4,30.0,3.0,100.0,10.0,8.0,10.0,10.0,10.0,9.0,142.0
4276,0,0,1,1.0,20,37.71544,-122.46205,11,1,2,1.0,1.0,1.0,4,3.0,82.0,90.0,10.0,10.0,10.0,10.0,9.0,9.0,69.0
4277,0,3,0,64.0,2,37.75872,-122.42825,1,0,3,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
4278,0,3,0,64.0,2,37.75987,-122.42853,1,0,3,1.0,1.0,1.0,4,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,142.0
4279,0,3,0,64.0,2,37.76005,-122.43,1,0,3,1.0,1.0,1.0,4,30.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,142.0
4280,0,3,0,64.0,3,37.79116,-122.40827,1,0,3,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,146.0
4281,0,3,0,64.0,16,37.75937,-122.42172,1,0,3,1.0,1.0,1.0,4,30.0,7.0,97.0,10.0,10.0,10.0,9.0,10.0,9.0,130.0
4282,1,1,0,852.0,31,37.78116,-122.39984,8,0,2,1.0,0.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,121.0
4283,1,1,1,2.0,9,37.74097,-122.42896,15,0,6,3.0,3.0,3.0,4,2.0,25.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,475.0
4284,1,1,0,5.0,18,37.75143,-122.43945,11,0,1,1.0,1.0,2.0,4,3.0,33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
4285,0,3,0,87.0,6,37.78413,-122.4152,1,0,2,1.0,0.0,1.0,4,30.0,1.0,100.0,10.0,8.0,10.0,10.0,8.0,10.0,79.0
4286,1,1,1,1.0,33,37.7212,-122.40203,15,0,5,1.0,2.0,2.0,4,2.0,104.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,160.0
4287,0,1,0,2.0,22,37.77741,-122.48029,11,1,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
4288,0,1,0,1.0,2,37.76847,-122.43562,1,1,1,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,89.0
4289,0,1,0,1.0,1,37.74553,-122.41,15,0,4,2.0,2.0,2.0,4,30.0,16.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,175.0
4292,1,1,1,35.0,11,37.76887,-122.45071,13,1,2,1.0,1.0,1.0,4,1.0,5.0,96.0,10.0,10.0,10.0,10.0,10.0,8.0,100.0
4293,0,3,0,87.0,6,37.78638,-122.41463,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,87.0
4294,0,1,0,1.0,34,37.74267,-122.45087,15,0,8,2.0,4.0,5.0,4,4.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,400.0
4295,0,3,0,1.0,29,37.79728,-122.42035,1,0,4,1.0,2.0,2.0,4,1.0,3.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,300.0
4296,0,3,0,2.0,1,37.73829,-122.42371,15,1,1,2.0,1.0,1.0,4,1.0,61.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,79.0
4297,1,3,0,1.0,11,37.77618,-122.44192,1,0,5,2.0,3.0,4.0,4,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,185.0
4298,0,3,0,1.0,31,37.77746,-122.39244,1,0,3,1.0,1.0,1.0,4,4.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4299,0,3,0,87.0,16,37.76402,-122.41698,1,0,2,1.0,0.0,1.0,4,30.0,2.0,70.0,10.0,8.0,10.0,10.0,7.0,7.0,85.0
4300,1,3,1,1.0,16,37.75908,-122.42233,8,0,4,1.0,2.0,3.0,4,4.0,43.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,350.0
4301,1,1,0,1.0,11,37.76733,-122.45024,1,0,4,1.0,1.0,1.0,4,2.0,29.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0
4303,1,1,1,1.0,1,37.73922,-122.41727,11,0,2,1.0,1.0,1.0,4,5.0,33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
4304,0,1,0,1.0,32,37.75493,-122.44976,11,0,2,1.0,1.0,1.0,4,2.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,475.0
4305,0,1,1,2.0,33,37.71329,-122.41399,11,0,4,1.0,0.0,1.0,4,2.0,50.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0
4306,0,3,0,3.0,35,37.77219,-122.43671,22,1,1,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0
4307,0,3,1,1199.0,35,37.77028,-122.42719,1,0,2,1.0,1.0,1.0,4,30.0,1.0,20.0,10.0,4.0,10.0,2.0,8.0,8.0,157.0
4308,0,1,1,3.0,21,37.72721,-122.43303,1,1,1,1.0,1.0,1.0,4,2.0,10.0,92.0,9.0,10.0,9.0,9.0,9.0,9.0,95.0
4309,0,3,0,33.0,28,37.78738,-122.4502,1,0,2,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,131.0
4310,0,3,1,3.0,23,37.75887,-122.48304,15,1,1,1.0,1.0,1.0,4,30.0,1.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
4311,0,1,0,1.0,1,37.74744,-122.412,1,0,4,2.0,2.0,2.0,4,30.0,5.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
4312,1,1,0,1.0,12,37.78019,-122.47041,8,0,4,2.0,3.0,5.0,4,7.0,14.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,390.0
4313,0,0,1,2.0,12,37.77442,-122.47015,15,0,6,2.0,3.0,3.0,4,4.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0
4314,1,0,0,1.0,16,37.75929,-122.41168,1,0,4,1.0,2.0,2.0,4,30.0,23.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,185.0
4315,0,1,0,2.0,35,37.77769,-122.43654,1,0,6,2.0,2.0,3.0,4,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,350.0
4316,1,1,1,2.0,35,37.77335,-122.42947,1,1,2,1.0,1.0,1.0,4,2.0,78.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4317,1,1,1,2.0,35,37.77347,-122.43119,1,1,2,1.0,1.0,1.0,4,2.0,82.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0
4319,0,0,0,6.0,32,37.75804,-122.45078,1,1,1,1.0,1.0,1.0,4,30.0,6.0,97.0,9.0,9.0,9.0,9.0,9.0,9.0,69.0
4320,1,1,0,1.0,1,37.7417,-122.41456,15,0,4,1.0,2.0,2.0,4,1.0,13.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,260.0
4322,1,3,1,1.0,9,37.7379,-122.42824,1,0,3,1.0,1.0,2.0,4,30.0,33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
4323,0,0,1,1.0,29,37.79959,-122.42366,1,0,7,1.0,2.0,2.0,4,30.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,295.0
4324,1,1,1,35.0,11,37.76892,-122.44911,13,2,1,5.0,1.0,1.0,4,1.0,20.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,50.0
4325,1,1,0,1.0,13,37.75254,-122.47,11,0,2,1.0,1.0,1.0,4,3.0,58.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0
4326,0,3,0,1.0,2,37.76149,-122.44595,15,0,7,2.0,3.0,5.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,230.0
4327,1,3,0,3.0,21,37.7219,-122.43966,15,0,12,2.0,3.0,3.0,4,3.0,4.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,447.0
4328,0,0,0,1.0,16,37.7502,-122.40803,8,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0
4329,0,0,0,1.0,0,37.7325,-122.39221,15,1,1,1.0,1.0,1.0,4,31.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0
4330,1,3,0,89.0,6,37.77976,-122.42263,4,1,2,1.0,0.0,1.0,4,1.0,15.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,140.0
4331,1,3,0,89.0,6,37.77788,-122.42252,4,1,2,1.0,0.0,1.0,4,1.0,17.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,140.0
4332,0,0,1,2.0,3,37.79611,-122.40637,1,0,4,1.0,2.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,152.0
4333,1,3,0,1.0,31,37.77153,-122.40476,1,0,4,1.0,1.0,1.0,4,1.0,23.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,127.0
4334,1,3,0,89.0,6,37.77918,-122.42262,20,0,2,1.0,0.0,1.0,4,1.0,59.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,140.0
4335,0,1,1,4.0,35,37.77782,-122.43038,1,1,3,1.0,1.0,2.0,4,1.0,34.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,133.0
4336,0,3,1,1.0,1,37.73577,-122.41505,15,0,5,2.0,3.0,4.0,4,2.0,8.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
4337,1,3,1,3.0,23,37.75121,-122.47744,15,2,1,1.0,1.0,1.0,4,2.0,60.0,95.0,10.0,9.0,10.0,9.0,10.0,10.0,50.0
4339,1,1,0,852.0,24,37.79069,-122.42548,1,0,4,1.0,2.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,184.0
4340,1,0,1,1.0,23,37.76382,-122.49426,11,1,6,1.0,1.0,2.0,4,3.0,63.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,180.0
4341,1,1,0,1.0,26,37.75655,-122.40267,11,0,2,1.0,1.0,1.0,4,2.0,83.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,110.0
4342,1,1,0,3.0,21,37.7101,-122.4523,15,1,1,1.0,1.0,1.0,4,5.0,24.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,78.0
4343,1,1,0,852.0,17,37.79419,-122.41743,1,0,4,1.0,2.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
4344,0,3,0,87.0,6,37.78407,-122.41652,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,86.0
4345,1,1,0,852.0,3,37.79172,-122.40759,1,0,4,2.0,2.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,209.0
4346,1,1,0,852.0,16,37.7524,-122.4135,1,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0
4347,1,0,0,2.0,35,37.77174,-122.43691,1,1,2,2.0,1.0,1.0,4,30.0,35.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0
4348,0,0,1,3.0,16,37.75123,-122.40965,1,0,2,1.0,1.0,1.0,4,30.0,5.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0
4349,1,1,0,3.0,31,37.77779,-122.41479,1,0,5,2.0,2.0,2.0,4,2.0,13.0,97.0,9.0,10.0,9.0,9.0,9.0,9.0,380.0
4350,0,3,0,4.0,31,37.77573,-122.40826,20,1,4,1.0,2.0,2.0,4,3.0,4.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,350.0
4351,1,0,1,1.0,31,37.78305,-122.3985,1,1,1,1.0,1.0,1.0,4,1.0,94.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0
4352,0,3,0,87.0,6,37.78486,-122.41609,1,0,2,1.0,0.0,1.0,4,30.0,1.0,60.0,6.0,6.0,10.0,8.0,6.0,6.0,82.0
4353,0,0,0,1.0,31,37.78707,-122.39303,8,1,1,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0
4354,1,0,1,1.0,14,37.72848,-122.47301,11,0,1,1.0,1.0,1.0,4,2.0,42.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
4355,1,1,1,1.0,12,37.78535,-122.4683,11,0,4,1.0,1.0,2.0,4,3.0,41.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0
4356,0,1,1,1.0,20,37.71783,-122.45529,15,1,2,1.0,1.0,1.0,4,2.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4357,0,1,1,4.0,33,37.71411,-122.40728,11,1,2,1.0,1.0,1.0,4,1.0,107.0,93.0,10.0,10.0,10.0,10.0,8.0,9.0,60.0
4358,0,3,0,87.0,6,37.78483,-122.4166,1,0,3,1.0,1.0,2.0,4,30.0,2.0,80.0,10.0,10.0,10.0,10.0,4.0,8.0,97.0
4359,0,0,1,2.0,35,37.78291,-122.43097,15,1,1,1.0,0.0,1.0,4,2.0,1.0,60.0,8.0,10.0,10.0,10.0,10.0,8.0,100.0
4360,0,0,0,4.0,17,37.79526,-122.41765,1,1,2,1.0,0.0,1.0,4,30.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,72.0
4361,0,3,0,1.0,13,37.75263,-122.46823,1,0,6,1.0,3.0,5.0,4,5.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0
4362,0,1,1,2.0,17,37.79256,-122.41973,1,1,2,1.0,1.0,1.0,4,2.0,33.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,68.0
4363,0,3,1,5.0,16,37.76285,-122.42067,1,0,6,1.0,3.0,3.0,4,1.0,73.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,299.0
4364,1,3,0,1.0,2,37.76087,-122.43783,8,0,4,1.0,2.0,0.0,4,30.0,14.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,300.0
4365,1,1,0,2.0,9,37.73741,-122.43549,15,0,4,2.0,2.0,2.0,4,3.0,6.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,219.0
4366,1,1,0,3.0,7,37.71987,-122.43627,15,0,8,2.0,4.0,4.0,4,3.0,10.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,500.0
4367,1,1,1,1.0,11,37.76905,-122.44848,15,0,5,2.0,2.0,2.0,4,3.0,11.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,399.0
4368,0,3,1,2.0,0,37.73066,-122.39671,15,0,4,1.0,2.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,111.0
4369,1,0,1,1.0,15,37.79689,-122.43037,1,0,2,1.0,0.0,1.0,4,30.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
4370,1,1,0,2.0,25,37.74276,-122.47416,11,0,2,1.0,1.0,1.0,4,2.0,71.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,135.0
4371,0,3,1,4.0,0,37.72744,-122.38658,15,1,4,1.0,1.0,2.0,4,1.0,8.0,95.0,9.0,10.0,9.0,9.0,9.0,9.0,47.0
4372,0,1,1,3.0,16,37.75789,-122.40876,1,0,4,1.0,2.0,2.0,4,30.0,3.0,93.0,10.0,9.0,9.0,10.0,9.0,9.0,150.0
4373,1,1,0,1.0,1,37.73513,-122.41414,11,0,4,1.0,1.0,2.0,4,1.0,53.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,150.0
4374,0,1,1,3.0,12,37.77553,-122.45522,8,1,5,2.0,2.0,3.0,4,1.0,76.0,86.0,9.0,9.0,10.0,9.0,9.0,9.0,77.0
4375,1,3,0,1.0,20,37.7165,-122.45914,15,1,1,1.0,1.0,1.0,4,3.0,15.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,95.0
4376,0,3,0,87.0,6,37.78596,-122.41121,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
4377,0,1,1,3.0,12,37.77585,-122.46748,8,1,4,2.0,1.0,1.0,4,1.0,90.0,90.0,10.0,9.0,10.0,9.0,10.0,9.0,88.0
4378,0,1,1,3.0,12,37.77538,-122.46754,1,1,2,2.0,1.0,1.0,4,1.0,97.0,92.0,9.0,9.0,10.0,9.0,10.0,9.0,68.0
4380,0,0,1,4.0,20,37.71597,-122.46728,15,1,2,1.0,1.0,1.0,4,1.0,71.0,83.0,9.0,7.0,10.0,10.0,9.0,9.0,35.0
4381,1,3,0,1.0,13,37.76499,-122.45466,8,0,2,1.0,1.0,2.0,4,30.0,32.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
4382,1,1,0,6.0,1,37.74542,-122.41495,15,1,2,1.0,1.0,1.0,4,3.0,33.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4384,0,3,0,55.0,6,37.78716,-122.41383,1,0,7,1.0,4.0,4.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0
4385,0,3,0,87.0,6,37.78416,-122.41577,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,86.0
4386,0,1,1,5.0,22,37.7791,-122.49559,15,1,3,2.0,1.0,1.0,4,2.0,66.0,93.0,9.0,9.0,9.0,10.0,9.0,9.0,80.0
4387,0,3,0,87.0,6,37.78435,-122.41011,1,0,2,1.0,0.0,1.0,4,30.0,1.0,80.0,6.0,4.0,10.0,8.0,4.0,6.0,75.0
4388,0,1,1,5.0,22,37.77879,-122.49722,15,1,2,2.0,1.0,1.0,4,2.0,49.0,89.0,9.0,9.0,10.0,10.0,9.0,9.0,65.0
4389,0,1,1,5.0,22,37.7791,-122.49712,15,1,2,1.0,1.0,1.0,4,2.0,92.0,92.0,9.0,9.0,9.0,9.0,9.0,9.0,50.0
4390,0,1,1,5.0,22,37.77874,-122.49638,15,1,2,2.0,1.0,1.0,4,2.0,65.0,90.0,10.0,9.0,9.0,9.0,9.0,9.0,65.0
4391,0,1,1,5.0,22,37.77881,-122.49542,15,1,3,2.0,1.0,1.0,4,2.0,58.0,91.0,9.0,9.0,10.0,10.0,9.0,9.0,70.0
4392,0,1,1,3.0,21,37.72624,-122.43435,1,1,3,1.0,1.0,1.0,4,2.0,7.0,74.0,9.0,8.0,9.0,9.0,7.0,7.0,150.0
4393,0,3,0,64.0,17,37.7945,-122.41252,1,0,2,1.0,0.0,1.0,4,30.0,1.0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
4394,0,3,0,2.0,26,37.75571,-122.38784,1,0,1,1.0,0.0,1.0,4,30.0,3.0,80.0,8.0,8.0,9.0,7.0,10.0,8.0,70.0
4395,1,1,0,852.0,16,37.75412,-122.40853,1,0,6,1.0,3.0,3.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,197.0
4396,0,3,0,87.0,6,37.78593,-122.41485,1,0,2,1.0,0.0,1.0,4,30.0,2.0,80.0,9.0,9.0,9.0,9.0,7.0,8.0,80.0
4397,0,3,0,87.0,6,37.78553,-122.41611,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,82.0
4398,1,1,0,4.0,23,37.75544,-122.50302,15,1,2,1.0,1.0,1.0,4,1.0,31.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4399,1,1,0,4.0,23,37.75421,-122.50183,15,1,2,1.0,1.0,1.0,4,1.0,29.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
4400,0,0,1,1.0,17,37.79271,-122.41893,1,0,3,0.0,1.0,2.0,4,4.0,17.0,85.0,10.0,9.0,10.0,10.0,10.0,9.0,110.0
4401,1,1,0,1.0,22,37.77823,-122.5036,11,0,4,1.0,1.0,1.0,4,2.0,27.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,229.0
4403,1,3,1,1.0,2,37.76055,-122.43499,1,1,2,1.0,1.0,1.0,4,1.0,130.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,170.0
4405,0,3,1,14.0,35,37.78176,-122.43993,15,1,2,1.0,1.0,1.0,4,30.0,1.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0
4406,1,1,0,852.0,16,37.75189,-122.41377,1,0,6,1.0,3.0,3.0,4,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,207.0
4407,1,1,0,852.0,16,37.75402,-122.4138,1,0,6,1.0,3.0,3.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,223.0
4408,0,3,0,11.0,6,37.78829,-122.41114,0,1,1,1.0,0.0,1.0,4,32.0,2.0,70.0,7.0,7.0,10.0,10.0,10.0,7.0,140.0
4409,0,3,0,11.0,6,37.78702,-122.41097,0,1,1,1.0,0.0,1.0,4,32.0,6.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,130.0
4410,0,3,0,11.0,6,37.78711,-122.41303,0,1,1,1.0,0.0,1.0,4,7.0,11.0,95.0,10.0,9.0,10.0,10.0,9.0,8.0,140.0
4412,0,3,0,87.0,6,37.78578,-122.41061,1,0,2,1.0,0.0,1.0,4,30.0,2.0,90.0,9.0,9.0,10.0,10.0,9.0,9.0,75.0
4413,0,1,0,2.0,22,37.77765,-122.47908,11,1,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0
4414,0,3,1,5.0,6,37.78895,-122.41397,1,1,2,1.0,1.0,1.0,4,1.0,137.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,99.0
4415,0,3,1,5.0,17,37.78945,-122.41488,1,1,2,1.0,1.0,1.0,4,1.0,124.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,99.0
4416,1,1,0,1.0,35,37.77308,-122.4311,1,0,2,2.0,1.0,2.0,4,30.0,27.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,299.0
4417,0,3,0,87.0,6,37.78449,-122.41166,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,78.0
4418,1,1,1,1.0,14,37.73109,-122.49103,15,1,4,1.0,1.0,2.0,4,31.0,14.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0
4419,0,0,0,1.0,35,37.77517,-122.43062,1,0,2,1.0,1.0,1.0,4,2.0,12.0,100.0,10.0,10.0,9.0,10.0,10.0,9.0,200.0
4420,1,0,0,2.0,7,37.7284,-122.41883,11,0,3,1.0,2.0,2.0,4,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,81.0
4421,0,0,1,1.0,22,37.77346,-122.4802,11,0,2,1.0,0.0,1.0,4,3.0,83.0,93.0,10.0,9.0,10.0,10.0,9.0,9.0,95.0
4422,0,0,0,8.0,15,37.80118,-122.43704,1,0,4,1.0,0.0,2.0,4,30.0,3.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,130.0
4425,0,3,0,33.0,28,37.78735,-122.45028,1,0,2,1.0,1.0,1.0,4,30.0,1.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,124.0
4426,0,3,1,1199.0,8,37.78929,-122.39434,1,0,2,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0
4427,0,3,0,1.0,7,37.72825,-122.42793,15,1,1,1.0,1.0,1.0,4,30.0,3.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,39.0
4428,0,1,0,1.0,2,37.76755,-122.4313,1,0,2,1.0,1.0,1.0,4,30.0,49.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,175.0
4429,0,3,1,1.0,13,37.7491,-122.46782,1,0,3,1.0,1.0,1.0,4,1.0,29.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,125.0
